gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Lnpk,225.1012609170126,0.08037823339646662,0.18676681052752814,0.6790873926450982,0.49708249019522605,0.9574962552146652
Hoxd9,6.797131624456755,-0.16787350565799866,0.11822714976227486,-0.9501572943274923,0.34203233449164777,0.9344240757132699
Hoxd8,63.37016397353472,-0.06915814772966587,0.18995516102280063,-0.31455473160921443,0.7530997544604606,0.9713556807957259
Hoxd4,6.296676054566668,-0.04247343875439381,0.12239391791682067,-0.02105345863770289,0.9832030112829211,0.9977532693743664
Gm28230,5.549973425184963,0.060977127607209,0.12043525661909488,1.1910353551966981,0.23363970566442616,0.8790903061954107
Mtx2,1120.4907181707551,0.061260491289762055,0.15149644036515153,0.3639039249439914,0.7159297536407987,0.9673119305076184
Hnrnpa3,13140.904901356133,-0.22936658272819968,0.14286072743813494,-1.4260142190089415,0.15386423773595775,0.7777160052796107
Nfe2l2,10752.233665450163,0.1511991581292153,0.13972556536723346,0.9518669348947025,0.34116447046814696,0.934347418949565
Agps,3156.9630308435403,-0.07378467297568464,0.18949587483405547,-0.21906431770162196,0.8265999460136692,0.9772443604961273
Ttc30b,157.78923418462932,0.19537379549190045,0.19321505114596527,0.7790847041783875,0.43592981978599,0.9458648145151298
Ttc30a1,55.51148665256263,0.14553233286612668,0.18420804606443306,1.0842996896834927,0.2782319428506888,0.9019066385055683
Pde11a,12.58249857310601,0.1427646102777606,0.1517072583843303,-0.0498120614135917,0.9602721549980017,0.9968970811741543
Rbm45,883.6470788469431,0.23978304826843722,0.16112513350404847,1.475798152848001,0.1399980867812066,0.7471722136394466
Osbpl6,107.69378643779501,0.57653550882244875,0.1938257514717728,2.3056293614270618,0.021131351216262334,0.3054870867268779
Prkra,1091.4248305409492,0.024427901558465814,0.17832298850341105,0.06835067532553907,0.9455064853386013,0.9951040862747517
Fkbp7,8.843739427157354,-0.035004428471529916,0.12116845063526882,0.6483371537915895,0.516766908527063,0.9595769303951807
Plekha3,1529.5256291769451,-0.03269021194033281,0.15952974788526053,-0.33289594722199606,0.7392128287843611,0.9702430968959007
Ccdc141,28.49841436916274,-0.3013885550277023,0.18029695278020638,-0.7926531169796089,0.42797995242153997,0.9449713344752055
Sestd1,2093.41186953478,-0.28148994762890045,0.15597026495454117,-1.7395012447272493,0.0819466334726412,0.6179383613161683
Zfp385b,5.548124501889667,0.2724576783184248,0.10868176327798643,2.1626830152095025,0.03056556833701938,0.3759464736636307
Cwc22,541.0962157029174,-0.020695775056631917,0.1749036127224572,0.08967648268569733,0.9285443047279488,0.9931293970320851
Ube2e3,720.0935052667601,-0.12320069821681312,0.16257581818404107,-0.6814093625454716,0.4956125003107773,0.9574509540176206
Neurod1,7.2980398720837005,0.27734420025943146,0.13340829509268565,1.8553321542205514,0.0635488092624388,0.5382970826929305
Itprid2,3563.752135081503,0.2034392715411688,0.1464413421028544,1.229973413149273,0.21870706101440157,0.8712218243885171
Dnajc10,1862.1420418882562,0.08836977898756679,0.16040403780052048,0.5492198828874804,0.5828545610690252,0.9623661691801567
Nckap1,7675.984225050785,-0.03681266509421925,0.12187189406457954,-0.3245940622993657,0.7454883217051564,0.9709591007636613
Dusp19,226.030971259916,0.14582271180498665,0.17674681212777793,0.7414369902793904,0.4584285231578175,0.9511991198000729
Nup35,213.5743649118119,0.14366502632249914,0.1936096390919773,1.0681074905199648,0.28547202740528527,0.9038221184657953
Zc3h15,2303.2993705276435,-0.02270858841273321,0.13806784708732756,-0.1234847564915459,0.9017232444625186,0.987368839660342
Itgav,6696.993160598189,-0.32944465026580166,0.16810176466453364,-1.8952413614420658,0.05806043278753291,0.5195012449847884
