gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Mlkl,746.8182701132582,-0.3372247349201205,0.15529020610327832,-2.2239071469566754,0.026154692122115995,0.1546762127788082
Fa2h,2905.2718922431914,-0.8522287453174044,0.25487515672846145,-2.9130434534560465,0.0035792479106352736,0.04529372418595228
Wdr59,452.5359533526489,0.2461699791205002,0.17023851213049682,1.280744150622477,0.2002835465869651,0.4642901503083965
Znrf1,757.186286111357,0.3129979475273504,0.19131360719367765,1.3435705610490796,0.17908729448080293,0.4378786769259992
Ldhd,445.88789420117047,-0.009848080053566764,0.19665877959334327,0.11791718696210786,0.906133275029965,0.9618125053541152
Zfp1,126.9312084564405,0.6695254929038779,0.2212158705093256,2.797794303539381,0.005145286848241193,0.05799833226016509
Bcar1,3053.374647710397,-0.26301062891116317,0.14372938641144678,-1.6874866109788766,0.09150982229147157,0.30450658703337263
Cfdp1,953.7674671974212,0.19501006475223268,0.19548789523149013,0.952246537262249,0.3409719645424483,0.6084936475160478
Tmem170,534.6652937340205,-0.3541523357590271,0.18770463403435814,-1.6113933920607755,0.10709400657599547,0.3342081211473519
Tmem231,124.16896202910178,-0.1443324245035303,0.22437660354622746,-0.9011158499709292,0.36752672645767337,0.6309916607060155
Gabarapl2,1990.3819313293748,-0.4389688725923359,0.15982072638529934,-2.610064907804602,0.00905250447037841,0.08353851978016319
Adat1,71.3183179712009,0.43047573008532264,0.25361185804566455,1.561504067962324,0.11840486477803698,0.3532082323094644
Kars,2726.9523739961364,0.22291307727419651,0.18562892952899515,1.0802180000852617,0.2800451146418912,0.5525272941152046
