gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Clk1,1297.5006580664353,0.10181186755347046,0.25072152528598013,0.4188172776375762,0.67356796149954
Ppil3,202.33320707908553,0.2518601216673061,0.31245996698145323,0.11320692205722085,0.3459790819369392
Nif3l1,456.70144727698266,0.1353860231685851,0.25181007573316305,0.3212662845049083,0.5902879918198123
Orc2,312.33904216989686,0.1633649578751202,0.29055538473440934,0.20177497055776325,0.46582540661268934
Fam126b,625.8826617154972,0.07248581420909413,0.16071106975790306,0.5777362876879027,0.7874604671414815
Ndufb3,1062.2391083317964,-0.19279213506475615,0.16636793960443028,0.1527932079776609,0.4027939865008982
Cflar,2935.12637935001,0.1660653299937765,0.14221954275530233,0.172287519887787,0.4282503946380188
Casp8,3602.1566562384346,-0.043488602784167864,0.15716742618332263,0.741002765040044,0.8821145684461383
Trak2,3966.3240963540684,-0.05908336149024851,0.14654232409904053,0.6274306494548718,0.8165848579601281
Stradb,838.8589071298466,-0.4298755443880096,0.3528086118243919,0.031121019852750603,0.17127877467981978
Tmem237,110.61314549656889,0.02123882096290183,0.22172007476603678,0.8702841735692902,0.9476369673230187
Als2,275.8751419162601,0.09892155725445297,0.2301818139782698,0.4664449915864202,0.7072594039621326
Fzd7,734.1587062469501,-0.20906855100511473,0.2916089997803993,0.15852044821256234,0.4098168275446619
Sumo1,2182.4979349050777,-0.07840542086536274,0.16171257216578078,0.5434843165676643,0.7618326409404578
Nop58,1075.7271612873974,0.7531461533662444,0.6801761854330121,0.010328446820747678,0.09038145971576787
Bmpr2,2467.919429913588,-0.07757000827526862,0.16645959529095175,0.5548167855882602,0.7714274949384334
Fam117b,1768.379499808234,-0.02099576930049094,0.13778732060826243,0.8580638390953497,0.9410794519294943
Ica1l,3.9611082230688557,0.024721136258613448,0.2706382631921988,0.41993943126779476,NA
Wdr12,289.69046290992725,0.70580292449713,0.6290861723361137,0.011525913060728499,0.09555173493765988
Carf,118.02240477753868,0.11376688704537453,0.23348041606855247,0.40946185976616506,0.6673453448482058
Nbeal1,2089.191348052988,-0.12267798663957856,0.14665004918060937,0.3205073997641831,0.5895227362614099
Cyp20a1,422.8122847957344,0.20310697042548354,0.24327154082332428,0.18169681797076664,0.4417328610739333
Abi2,144.30664647796138,0.29128785463253626,0.35155237250406435,0.08071224048016457,0.2845130243781066
Raph1,4533.323369914695,-0.08135756923698458,0.21580899326402148,0.5485136737487968,0.7655657209335253
Pard3b,469.9035895790395,0.09630998691722191,0.21568884039632966,0.488673810850789,0.7248964299497886
Nrp2,750.1113260243725,0.604163065997073,0.4614613151749424,0.013651322564956226,0.10616817012519708
Ino80d,1453.0758309133007,0.016906635129078577,0.18376978344207967,0.9021949789805243,0.9604853122745215
Ndufs1,2472.7760966100736,-0.12697794323021933,0.14429491881201686,0.2980433891390692,0.571544078906322
Eef1b2,12251.068058940335,-0.05874801537847974,0.12457398863853887,0.6489835918902589,0.8303743670925919
Fastkd2,239.08267123554464,0.26689023440036247,0.3528135802139177,0.0878839485798439,0.29845638253881174
Klf7,258.49381534013054,0.010782602055097392,0.2430422423363143,0.9227859295686854,0.9677328394977427
Creb1,1229.3462208428505,0.09061173553208667,0.16895050808855208,0.4974477457891247,0.7310791201040168
Mettl21a,241.85105749829935,-1.791695326629148e-4,0.1889477443937089,0.9971650775506267,0.9986560405492335
Ccnyl1,472.43509603306705,0.1646942739989197,0.2659971978292337,0.24242999126368908,0.5150088527165765
Fzd5,3064.1640310289295,-0.43736041828017863,0.19802744031118324,0.005973494492678326,0.06396127242562812
Plekhm3,268.5590660878171,-0.13881583913263715,0.21288365379918023,0.3331047086388914,0.600451207215204
